y,fixacidity,volaacidity,ressugar,chlorides,freesulfdioxid,density,pH,sulphates,alcohol
0,2.4236,0.4122,-0.9447,0.1935,-1.0765,0.6484,-0.3859,-1.313,-0.9054
0,1.5941,-0.7769,-0.5701,0.5139,-1.2529,-0.3488,0.0115,-1.2254,0.801
0,1.1201,-1.2724,0.258,0.0562,-0.8413,0.316,-1.6441,-1.5759,-0.7429
0,0.0536,-0.2815,-0.9052,0.3308,-1.7233,-0.3488,0.2764,1.8414,0.7198
0,1.5941,-0.7769,-0.5701,0.5139,-1.2529,-0.3488,0.0115,-1.2254,0.801
1,0.2906,0.0158,0.0214,-0.2184,-0.4297,-0.3488,1.4684,0.7899,1.3698
1,0.6461,-0.876,0.0608,-0.4015,-1.1941,-0.0164,0.0777,-0.9625,0.3947
0,1.7126,-0.2815,2.0521,0.102,0.8639,1.978,-1.0481,0.2642,-1.068
0,0.7646,-1.3715,-0.9447,-0.4931,-0.8413,-0.3488,0.4751,-0.3491,-0.2554
0,1.1201,2.0969,0.12,-0.1269,-0.3709,0.316,0.1439,-1.4006,-0.4179
0,1.4756,-1.5697,-1.0235,-0.1727,0.4523,-0.3488,-0.3859,-0.0863,-0.6617
0,0.8831,1.8987,1.3029,8.8442,0.3935,1.6456,-1.5117,0.1766,-1.068
0,1.2386,-0.5788,-0.5109,-0.1727,-0.5473,-0.3488,-0.5845,-0.8749,-0.0116
0,1.1201,2.0969,0.12,-0.1269,-0.3709,0.316,0.1439,-1.4006,-0.4179
0,-0.5389,-0.5788,0.2186,0.3766,0.3935,0.316,0.5413,0.2642,-0.3366
1,0.5276,-0.876,1.8057,0.5597,0.8639,1.978,1.5347,-1.1378,-1.1492
1,1.4756,0.214,1.1649,0.1477,0.8639,0.9808,-0.6508,0.7023,-0.2554
1,0.5276,-0.876,1.8057,0.5597,0.8639,1.978,1.5347,-1.1378,-1.1492
1,0.7646,-0.3806,0.5932,0.102,0.8639,0.6484,-0.121,0.8776,-0.0116
0,-0.5389,-0.5788,0.2186,0.3766,0.3935,0.316,0.5413,0.2642,-0.3366
1,1.1201,-0.6779,-1.0235,-0.4473,-0.9001,-1.346,-0.9157,-1.8387,1.2886
0,0.2906,0.214,-0.9447,-0.0354,-0.2533,-0.0164,1.4022,0.8776,-0.2554
0,0.0536,-0.1824,-0.9447,0.5597,0.2171,0.9808,3.0578,0.2642,-0.9054
1,0.8831,0.3131,-0.4813,-0.0811,-0.4885,-1.0136,-0.717,1.5785,1.8574
0,-0.5389,1.4032,1.2635,1.3835,0.7463,1.3132,-0.4521,0.7899,-1.2305
0,1.5941,0.1149,-1.063,-0.0811,-0.3709,-0.3488,0.3426,-1.1378,0.3135
0,1.2386,0.5113,4.9701,0.3308,-0.0181,5.302,-0.2534,-0.9625,-1.393
0,-0.3019,1.7996,0.1989,0.285,-0.9589,0.6484,-0.5183,-0.9625,-1.2305
0,1.1201,0.0158,-1.0038,0.0104,-0.4885,-0.0164,-0.6508,0.8776,-0.2554
0,-1.2499,-1.2724,-1.0432,0.102,-0.8413,-0.3488,0.0115,-0.0863,-1.068
0,1.1201,1.205,0.2777,0.6512,-0.0769,0.9808,0.4751,0.7899,0.6385
0,-0.3019,0.3131,0.258,0.1935,0.9815,0.6484,-0.4521,-0.3491,-1.393
0,-0.3019,0.5113,0.258,0.1477,1.0403,0.6484,-0.1872,-0.7873,-0.9867
0,-0.3019,-0.0833,0.2777,0.1477,1.5695,0.6484,-0.121,-0.3491,-0.9054
0,-0.1834,-0.1824,0.3763,0.0562,1.0991,0.316,0.2764,-0.7873,-0.1741
1,-0.1834,-0.6779,-0.9841,0.0562,-0.3121,-1.0136,-1.7766,-0.612,0.2322
0,1.2386,0.5113,4.9701,0.3308,-0.0181,5.302,-0.2534,-0.9625,-1.393
0,1.4756,0.0158,1.7761,0.6054,-0.1945,1.978,0.5413,0.7899,-1.2305
1,-0.4204,-1.4706,-1.063,-0.4473,0.7463,-1.0136,1.4684,0.1766,0.801
0,1.1201,1.7005,-1.063,-0.2642,-1.6057,-0.0164,0.4088,-0.5244,0.2322
0,2.3051,1.1059,-0.0969,0.4224,-0.1357,-0.3488,-1.5779,0.1766,1.0448
1,1.2386,-0.9751,-1.0235,-0.5846,-0.9001,-0.6812,-0.4521,-0.9625,-0.0116
0,0.2906,0.3131,-1.0235,-0.4473,-1.4881,-0.6812,-0.3196,-0.4368,-0.4991
0,1.1201,-0.3806,0.0608,0.0104,-0.1357,0.6484,0.0777,0.6147,-0.5804
1,0.1721,0.7095,0.0214,-0.8135,-0.4885,-0.0164,1.4022,-0.612,0.7198
0,-0.3019,-0.1824,-0.3138,4.2213,0.3347,0.316,0.0777,-0.9625,-0.9867
0,-0.3019,-0.0833,-0.2152,4.1756,-0.0181,0.316,0.0777,-0.9625,-0.9867
0,-0.0649,-0.5788,0.4946,0.0104,2.7454,0.6484,0.74,-0.4368,-0.1741
0,-0.7759,-0.0833,0.4749,0.0562,1.7459,0.6484,-0.121,-0.1739,-1.3117
1,0.1721,0.7095,0.0214,-0.8135,-0.4885,-0.0164,1.4022,-0.612,0.7198
0,0.5276,-0.4797,-0.9052,-0.6304,1.4519,-0.6812,-0.5183,-1.2254,0.476
0,-0.7759,0.214,0.0411,-0.0354,0.3935,-0.0164,1.1373,-0.3491,-0.0928
0,-0.5389,0.7095,-0.1363,-0.5388,-1.0177,-0.0164,0.9386,-0.5244,-0.3366
0,0.8831,0.4122,2.3577,0.3766,0.5111,2.3104,0.2102,0.5271,-1.2305
0,-0.6574,0.3131,0.7115,0.0104,0.8051,0.6484,3.6538,0.5271,1.1261
1,0.4091,-0.2815,1.579,0.4224,1.1579,1.6456,-0.4521,-0.9625,-1.2305
1,0.4091,-0.2815,1.579,0.4224,1.1579,1.6456,-0.4521,-0.9625,-1.2305
1,0.5276,-0.1824,2.2592,0.1477,0.3641,1.978,-0.8494,-0.4368,-1.1492
1,0.4091,-0.2815,1.579,0.4224,1.1579,1.6456,-0.4521,-0.9625,-1.2305
0,0.6461,-0.1824,0.5932,0.0562,0.3935,1.3132,1.7996,2.0167,-0.4179
1,0.5276,-0.1824,2.2592,0.1477,0.3641,1.978,-0.8494,-0.4368,-1.1492
0,-0.1834,-0.2815,-0.9545,-0.2184,4.8916,0.316,2.3956,1.2281,-0.9054
0,0.2906,-1.1733,-1.0038,-0.5388,-0.4297,-0.6812,0.5413,0.5271,0.7198
0,2.5421,1.5023,-0.9644,0.1935,-1.6645,0.316,-0.5183,-0.3491,-0.6617
1,0.4091,-0.2815,1.579,0.4224,1.1579,1.6456,-0.4521,-0.9625,-1.2305
0,0.1721,-0.3806,-0.4321,-0.2642,0.3347,-0.3488,0.6075,0.0013,1.0448
0,-0.1834,-0.0833,0.4354,0.102,1.0991,0.6484,0.4088,-0.6996,-0.2554
0,1.0016,-1.5697,-0.9841,0.6512,0.6875,0.316,1.2035,-0.612,-1.068
0,0.4091,-0.6779,-0.6686,-0.4473,-0.0181,-0.3488,0.4088,-0.7873,0.3947
0,1.9496,0.4122,1.6775,-0.2184,0.6875,1.3132,-0.717,-1.5759,-0.4179
0,0.0536,-0.9751,-0.8658,-0.3557,0.2171,-1.0136,0.8724,-1.0501,1.3698
0,0.1721,-0.3806,-0.4321,-0.2642,0.3347,-0.3488,0.6075,0.0013,1.0448
0,-0.6574,-0.1824,-0.8264,-0.1269,-0.0181,-0.6812,1.2698,-0.5244,0.8823
0,-0.1834,-0.1824,-0.9052,-0.1269,-0.6061,-0.0164,1.6671,1.0528,-0.2554
0,1.2386,0.1149,0.9283,-0.5846,0.4523,0.9808,-0.3196,-0.2615,-0.1741
0,-0.4204,-0.0833,-0.4321,0.0104,-1.7233,0.6484,0.4088,-1.2254,-1.5555
0,-0.1834,0.5113,0.0017,0.5597,-0.4885,0.316,-0.1872,-0.4368,-0.7429
0,-0.1834,0.3131,0.0017,0.5139,-0.6061,0.6484,-0.1872,-0.3491,-0.7429
0,-0.3019,-0.2815,-0.9644,-0.4931,-0.1945,-0.6812,1.4684,-0.1739,0.6385
0,-0.5389,-0.3806,-0.9644,-0.3557,0.1583,-0.3488,1.4684,0.5271,-0.4991
0,-0.0649,-0.1824,2.0817,0.4681,0.7463,1.978,1.7333,-0.7873,-0.7429
0,0.1721,3.2861,-0.925,0.2393,-0.6061,0.316,1.1373,0.9652,0.0697
0,-0.0649,-0.5788,1.4212,0.4224,0.8639,1.3132,1.6671,-0.8749,-0.5804
0,1.4756,0.3131,-0.9447,-0.6304,-1.4881,-0.6812,-0.717,-0.1739,-0.0116
0,0.1721,-0.7769,-0.0575,-0.4015,-0.2533,-0.0164,0.3426,0.1766,0.2322
0,1.2386,-0.9751,-0.6686,0.697,-0.6061,0.316,0.2102,0.1766,-0.4179
0,-0.3019,0.6104,-0.0377,0.6054,-0.7237,0.6484,0.74,0.0013,-0.3366
0,-0.0649,0.214,0.0411,3.5348,-0.0181,0.316,-0.7832,-0.0863,-0.9054
1,-0.4204,-0.9751,-0.9447,-0.2642,0.4523,-1.0136,0.8724,0.8776,0.801
0,0.1721,-0.6779,-0.0772,0.0104,-0.3709,-0.0164,0.4751,0.089,0.2322
0,-0.0649,-0.0833,-0.9644,-0.0811,-0.9589,-0.6812,-0.5845,-0.5244,-0.4991
0,2.8976,-0.7769,-0.925,0.1935,-0.4297,0.316,-0.1872,-0.5244,-1.2305
0,-1.2499,-0.4797,-0.9052,-0.1269,-0.6649,-0.3488,1.2698,-1.5759,-0.9054
1,0.8831,-0.7769,-0.7475,-0.0811,-0.3121,-0.0164,1.7996,-0.4368,0.2322
1,1.5941,-1.2724,-0.7278,0.285,-0.6649,0.316,2.0645,-0.3491,0.3135
0,0.7646,1.205,2.5845,-0.2184,-0.1357,1.3132,0.3426,-0.9625,1.2073
1,-0.4204,-0.9751,-0.9447,-0.2642,0.4523,-1.0136,0.8724,0.8776,0.801
0,0.1721,-1.4706,-0.2743,0.4681,-0.2533,0.316,1.8658,-0.612,-0.0116
0,0.0536,-1.0742,-0.3532,0.8343,1.1579,0.316,0.6737,-1.0501,-0.9867
0,0.1721,0.214,0.0017,-0.5388,-0.4297,-0.6812,0.2764,-0.4368,1.0448
0,0.8831,1.7005,1.5987,-0.0354,1.9222,1.6456,1.932,-1.1378,-0.4179
0,-0.0649,0.214,0.0411,3.5348,-0.0181,0.316,-0.7832,-0.0863,-0.9054
0,0.7646,-0.5788,0.0608,-0.4473,0.5699,-0.0164,0.0777,1.6662,0.7198
0,2.7791,-0.4797,-1.0432,-0.6761,0.2759,-0.3488,-1.6441,-1.6635,-0.0928
0,2.1866,0.6104,1.4607,0.4224,1.9222,1.6456,1.1373,-1.0501,-0.8242
0,-0.3019,2.6915,-0.7672,-0.6761,0.7463,-1.0136,-0.3196,-1.4882,1.1261
0,1.4756,0.214,-1.0432,-0.2184,0.8051,-1.0136,-1.313,-0.3491,0.476
0,0.0536,-1.1733,0.6326,0.5139,0.8639,1.3132,1.336,-0.9625,-0.7429
0,1.3571,0.4122,-0.3532,-0.1727,1.2167,-0.3488,0.6737,-0.1739,1.2073
0,-0.8944,-0.5788,-0.6489,0.285,-1.1941,0.316,-0.3196,-0.612,-1.4743
0,0.0536,-1.1733,0.6326,0.5139,0.8639,1.3132,1.336,-0.9625,-0.7429
0,0.7646,-1.2724,-0.9052,0.3766,-0.9589,0.316,0.3426,-0.4368,-0.4179
0,1.8311,0.1149,-1.0531,-0.6304,-1.8409,-1.0136,-1.8428,-1.4882,0.7198
0,-0.3019,0.9077,0.0214,0.697,-0.7237,0.316,-0.3196,-0.3491,-0.7429
0,1.0016,1.0068,-0.8658,-0.3557,-0.4297,-1.0136,-0.0547,-1.4882,1.9387
0,-0.6574,-0.2815,1.6775,-0.31,0.6875,0.9808,-0.3196,-1.2254,-0.6617
0,1.7126,0.214,0.7115,-0.1727,-0.1357,1.3132,0.2764,0.1766,-0.9867
0,-0.3019,-0.5788,-1.0432,3.9925,0.9815,-0.3488,-0.5845,-1.6635,-1.1492
0,-0.8944,0.6104,1.1058,0.3308,0.6287,1.3132,-0.1872,-0.0863,-1.5555
0,0.7646,-0.5788,-0.3138,0.1935,-0.1357,-0.0164,-0.3196,-0.612,-0.4991
0,1.7126,0.214,0.7115,-0.1727,-0.1357,1.3132,0.2764,0.1766,-0.9867
0,1.3571,-0.0833,-1.0235,-0.0811,-0.9001,-0.3488,0.6075,-0.612,0.3135
0,-0.8944,-1.0742,-0.9644,0.4681,0.5699,-0.6812,0.0777,-0.5244,-0.2554
0,0.6461,-0.9751,0.7903,-0.0354,0.5111,0.9808,-0.5183,0.7023,-0.6617
1,-0.1834,-1.1733,-0.7672,0.0104,0.2759,-0.6812,1.2698,0.1766,0.7198
0,-0.8944,-0.1824,1.1649,-0.0354,1.0403,0.9808,0.3426,0.4395,-0.8242
1,0.6461,-0.4797,-0.9841,0.1477,0.4523,-0.3488,1.5347,0.4395,-0.2554
0,-0.5389,-1.1733,-0.8264,-0.1727,-0.1357,-1.0136,0.8062,-0.5244,0.476
0,-0.6574,-0.2815,1.6775,-0.31,0.6875,0.9808,-0.3196,-1.2254,-0.6617
0,-0.1834,-0.0833,0.3171,0.3308,1.0991,0.6484,0.2102,-0.5244,-0.9867
0,0.0536,0.1149,0.4354,0.4681,1.2167,0.9808,-0.121,-0.4368,-1.393
0,3.2531,-0.6779,-1.0235,-0.3557,-1.3705,-0.3488,-2.5713,-0.2615,0.0697
0,-0.3019,3.3852,0.4552,0.0104,2.6866,0.6484,-0.121,-0.4368,-0.9867
0,-0.5389,0.0158,-0.1955,-0.1727,1.8634,-0.0164,0.8062,-1.2254,-0.2554
0,1.3571,0.214,-0.1363,-0.0811,-0.2533,0.316,-0.1872,0.1766,-0.2554
1,-0.5389,-1.0742,-0.9644,-0.4015,-0.9001,-0.6812,1.7996,-0.612,0.3947
0,0.5276,-0.6779,0.8889,-0.4015,-1.0177,0.9808,1.4022,0.089,-0.7429
0,-0.1834,-0.0833,0.3171,0.3308,1.0991,0.6484,0.2102,-0.5244,-0.9867
0,0.0536,0.1149,0.4354,0.4681,1.2167,0.9808,-0.121,-0.4368,-1.393
0,-0.3019,0.4122,0.258,0.3766,1.2167,0.6484,-0.121,-0.3491,-1.393
0,0.6461,0.4122,-0.925,0.2393,0.8639,0.6484,0.6075,1.7538,-1.3117
0,-0.3019,0.9077,-0.9841,0.102,1.3343,-0.6812,-0.121,-0.9625,-0.4179
1,1.0016,1.5023,-0.3729,0.0104,-0.1357,-0.6812,-0.1872,0.6147,1.3698
0,1.1201,1.1059,0.6917,0.6054,-0.1357,0.6484,-0.9819,-0.612,0.3135
0,-0.4204,-0.9751,-0.9841,-0.2184,0.2759,-0.0164,1.0049,2.0167,-0.8242
0,1.1201,1.205,0.6129,0.6054,-0.1945,0.6484,-0.9819,-0.5244,0.3135
0,1.1201,1.1059,0.6917,0.6054,-0.1357,0.6484,-0.9819,-0.612,0.3135
0,0.0536,-0.876,-0.6686,0.3766,-0.1357,-0.6812,-0.1872,-0.7873,0.2322
0,1.0016,2.0969,2.6042,-0.7219,-0.4297,0.9808,0.3426,-0.7873,1.2073
0,-0.3019,-0.2815,1.5001,1.0631,0.3935,1.6456,2.4618,-0.1739,-0.5804
0,-0.4204,-0.9751,-0.9841,-0.2184,0.2759,-0.0164,1.0049,2.0167,-0.8242
1,-0.5389,-1.2724,-0.9052,-0.5388,0.4523,-0.6812,1.5347,1.7538,0.3947
1,-0.5389,-1.2724,-0.9052,-0.5388,0.4523,-0.6812,1.5347,1.7538,0.3947
0,1.8311,-1.0742,-0.1955,0.285,0.6875,0.316,0.3426,-0.9625,-0.5804
0,-0.8944,0.4122,-0.9052,0.2393,-1.3117,0.316,1.9982,-0.4368,-0.0116
0,1.9496,-0.6779,0.5636,-0.5388,2.2162,0.316,-0.9157,-1.0501,0.7198
0,2.1866,1.7005,-0.9644,0.9716,-1.0765,0.6484,0.5413,0.7023,-0.3366
1,-0.1834,-0.3806,0.0806,-0.3557,1.0991,-0.3488,0.9386,-0.2615,0.8823
0,1.9496,-0.6779,0.5636,-0.5388,2.2162,0.316,-0.9157,-1.0501,0.7198
1,0.6461,0.5113,-0.7475,-0.2642,-0.3709,-1.0136,-0.7832,0.2642,1.0448
1,0.4091,-0.1824,-0.8461,-0.5846,0.8639,-1.0136,0.9386,-0.5244,1.2886
0,1.5941,0.8086,0.2383,-0.4931,0.0995,-0.0164,-0.1872,-1.313,1.2073
1,1.1201,-0.7769,-0.9447,-0.905,-0.5473,-1.0136,-0.717,2.1919,1.2886
0,3.0161,-1.1733,-0.9841,-0.1727,-0.5473,0.316,-0.2534,-0.2615,-1.1492
0,-0.5389,0.5113,-0.9447,0.3766,-0.6061,-0.0164,1.1373,0.089,-0.9867
0,1.1201,-0.5788,-0.9841,0.4681,-0.8413,-0.3488,0.0777,0.3518,-0.0928
0,0.6461,0.7095,2.2789,0.7428,0.3935,1.978,0.5413,1.3157,-1.1492
0,-0.3019,0.9077,-0.8658,0.8343,-0.7237,0.316,0.8724,0.4395,-0.9054
0,-0.1834,0.9077,-0.018,0.697,-0.7825,0.316,-0.1872,-0.1739,-0.7429
0,0.2906,0.9077,-0.9841,-0.4015,-0.4885,-0.6812,0.0115,1.1404,1.2073
1,0.0536,-0.2815,0.5242,-0.31,0.0995,-0.0164,0.5413,-1.313,0.6385
0,-0.0649,-0.4797,1.7761,1.2462,1.2167,1.3132,-0.8494,-0.6996,-1.4743
0,-0.5389,-0.1824,0.1397,-0.2642,-0.0181,0.6484,1.336,0.7899,-0.4991
0,0.8831,0.214,0.7509,0.1477,1.2755,0.9808,-0.717,-0.7873,-0.9867
0,3.0161,-1.1733,-0.9447,-0.1727,-1.2529,-0.0164,-0.7832,-1.4882,-0.8242
0,-0.0649,-0.4797,1.7761,1.2462,1.2167,1.3132,-0.8494,-0.6996,-1.4743
0,-0.5389,-0.1824,0.1397,-0.2642,-0.0181,0.6484,1.336,0.7899,-0.4991
0,0.8831,0.214,0.7509,0.1477,1.2755,0.9808,-0.717,-0.7873,-0.9867
0,0.7646,0.5113,1.1846,0.8801,-0.3709,0.9808,-0.1872,-0.8749,-0.9054
0,0.8831,1.0068,-0.5898,0.0104,-1.5469,-0.0164,-0.2534,-0.6996,-0.9054
0,2.3051,-0.7769,1.6973,0.3308,1.4519,2.3104,0.6075,2.63,-1.393
0,0.7646,0.5113,1.1846,0.8801,-0.3709,0.9808,-0.1872,-0.8749,-0.9054
0,2.3051,-0.7769,1.6973,0.3308,1.4519,2.3104,0.6075,2.63,-1.393
0,-0.3019,0.8086,-0.9644,0.1477,0.2171,-0.3488,-0.0547,-0.6996,-0.4991
0,0.8831,1.0068,-0.5898,0.0104,-1.5469,-0.0164,-0.2534,-0.6996,-0.9054
0,-1.4869,1.7996,-0.3138,-0.1727,-0.6649,-1.0136,0.6737,-1.0501,1.6949
0,0.4091,-1.2724,-1.0235,-0.3557,-1.0177,-0.6812,0.0115,-0.5244,0.476
1,1.5941,1.4032,-0.4518,-0.7219,-0.2533,-1.0136,-1.2468,-1.4882,1.8574
0,-0.0649,0.214,-0.7081,-0.3557,-1.4881,-1.0136,-0.6508,0.3518,1.2073
1,-0.1834,-0.0833,1.4804,-0.7677,-0.0769,0.316,1.1373,0.089,1.2073
0,0.4091,2.196,-1.1024,-0.5388,0.6287,-0.3488,0.0115,-1.313,-1.068
0,-1.0129,-0.1824,-1.063,-0.6304,-0.4885,-1.346,1.2698,-0.4368,1.4511
0,-0.0649,0.5113,-1.0235,-0.6304,0.1583,-1.6784,0.0115,-0.6996,2.0199
0,-0.0649,0.214,-0.7081,-0.3557,-1.4881,-1.0136,-0.6508,0.3518,1.2073
0,0.6461,0.1149,-0.925,-0.4931,-0.7237,-0.3488,-0.7832,-0.9625,0.3135
1,1.5941,1.4032,-0.4518,-0.7219,-0.2533,-1.0136,-1.2468,-1.4882,1.8574
0,0.5276,-0.876,-0.018,0.3766,-0.0769,0.6484,1.1373,0.4395,-0.4179
0,-0.4204,0.4122,1.0072,-0.5846,-0.0181,0.9808,0.2102,-1.4882,-1.2305
0,0.2906,0.4122,-0.9644,-0.5388,-1.3117,-0.0164,1.5347,0.9652,-0.0928
0,-0.4204,0.4122,1.0072,-0.5846,-0.0181,0.9808,0.2102,-1.4882,-1.2305
0,0.5276,-0.876,-0.018,0.3766,-0.0769,0.6484,1.1373,0.4395,-0.4179
0,0.5276,-1.0742,-0.018,0.2393,-0.0181,0.6484,1.1373,0.4395,-0.4179
1,1.0016,1.6014,0.9481,-0.6761,0.3347,0.316,-0.4521,-0.5244,0.6385
1,1.0016,1.6014,0.9481,-0.6761,0.3347,0.316,-0.4521,-0.5244,0.6385
1,0.6461,2.0969,1.717,-0.7219,-0.0769,0.316,-0.3859,0.1766,1.2073
1,1.0016,1.6014,0.9481,-0.6761,0.3347,0.316,-0.4521,-0.5244,0.6385
1,0.6461,2.0969,1.717,-0.7219,-0.0769,0.316,-0.3859,0.1766,1.2073
0,-0.5389,-0.6779,-0.156,-0.0811,0.4523,0.316,2.7267,-0.6996,0.0697
0,1.3571,2.6915,1.2241,7.5626,0.0995,1.6456,-1.313,0.6147,-0.9867
0,0.1721,-0.876,-0.1363,3.5348,-0.4885,0.316,-0.9819,0.4395,-0.9054
1,0.4091,-0.3806,-0.8264,-0.4015,0.0995,-0.6812,0.5413,1.3157,0.3947
0,-0.4204,0.6104,0.9086,0.285,1.0403,1.3132,1.6671,0.5271,-0.9867
0,0.1721,-0.876,-0.1363,3.5348,-0.4885,0.316,-0.9819,0.4395,-0.9054
0,0.0536,-0.9751,-1.063,0.3766,-0.6649,-0.3488,1.5347,0.1766,-0.0116
1,0.4091,-0.3806,-0.8264,-0.4015,0.0995,-0.6812,0.5413,1.3157,0.3947
0,1.5941,-0.9751,1.0663,-0.31,3.5686,1.3132,-0.7832,0.2642,-0.8242
0,1.7126,0.0158,0.2777,0.6054,-0.1945,0.9808,0.9386,2.4548,0.5572
0,-0.8944,0.6104,-0.3335,-0.7677,-0.8413,-1.0136,0.6737,1.1404,1.4511
0,0.6461,1.6014,1.0072,0.1477,0.5111,1.3132,0.5413,-0.4368,-1.2305
0,0.8831,-0.1824,0.2974,-0.2184,1.5695,0.9808,-0.7832,-0.9625,-1.2305
0,0.6461,1.6014,1.0072,0.1477,0.5111,1.3132,0.5413,-0.4368,-1.2305
0,2.1866,2.0969,2.2493,0.285,-0.0769,2.3104,-1.3792,2.8929,-1.2305
0,0.1721,-0.3806,-0.925,-0.1727,0.7463,-0.6812,0.4088,-0.612,0.7198
1,0.2906,-0.2815,-0.9447,0.0104,0.8639,-0.3488,0.0777,-0.612,0.3947
0,-0.8944,0.6104,-0.3335,-0.7677,-0.8413,-1.0136,0.6737,1.1404,1.4511
1,-0.5389,-0.9751,-0.9447,0.1477,0.0407,-0.3488,2.7267,1.5785,-0.0928
0,1.7126,-0.0833,-0.7869,0.5597,-1.1353,0.6484,0.6075,0.8776,-0.1741
1,-0.0649,-0.3806,0.0017,0.102,0.5111,-0.0164,0.6737,0.5271,-0.0116
0,1.3571,-0.5788,1.5001,0.3308,2.8042,1.3132,-0.3196,-0.3491,-0.5804
0,3.7271,6.2591,-0.9447,0.4681,-0.0769,0.9808,-0.5183,-0.2615,-0.4179
0,2.4236,0.6104,-0.9447,0.4681,-1.3117,0.316,-0.3196,-0.1739,-0.6617
0,2.4236,0.5113,-0.9841,0.4681,-1.2529,0.316,-0.3859,-0.1739,-0.6617
0,1.3571,-0.5788,1.5001,0.3308,2.8042,1.3132,-0.3196,-0.3491,-0.5804
0,-0.1834,-0.9751,-0.3335,0.0104,1.2755,0.316,0.8724,1.4909,-0.0116
0,1.1201,-0.7769,0.7509,0.3766,2.5102,0.9808,-0.3196,-0.2615,-0.4179
1,0.5276,-1.4706,-0.8067,0.3766,-0.7825,-0.6812,0.3426,3.7691,0.801
0,-0.3019,0.0158,0.2777,0.1477,1.2755,0.6484,0.3426,-0.8749,-0.8242
0,0.2906,-0.2815,-0.7869,-0.1727,-0.6061,-0.0164,1.6009,1.0528,-0.0116
0,0.8831,0.8086,0.3763,9.5765,-0.4297,0.6484,-0.4521,-0.5244,-0.2554
0,0.8831,-0.0833,1.4804,0.1935,0.5699,1.3132,1.0049,0.089,-0.5804
0,0.0536,0.9077,1.4607,-0.6761,-0.0769,0.316,-0.5845,-1.0501,0.8823
1,0.6461,-0.6779,0.1791,-0.6761,0.3347,-0.3488,-0.2534,-0.9625,1.0448
1,1.5941,-0.9751,0.4157,-0.4931,0.3347,0.316,-0.9819,-1.0501,-0.3366
0,-0.6574,-0.876,-0.9052,0.1477,-0.0181,-0.6812,0.8062,0.089,-0.1741
0,0.1721,-0.6779,-0.2546,0.102,0.1583,0.316,1.0049,0.0013,-0.0928
0,-1.2499,0.5113,1.9043,0.0562,-0.5473,1.3132,-0.6508,-0.2615,-1.3117
0,-1.2499,0.5113,1.9043,0.0562,-0.5473,1.3132,-0.6508,-0.2615,-1.3117
0,1.2386,0.1149,0.189,-0.5388,0.0995,-0.0164,-0.8494,-1.5759,0.2322
0,-0.3019,0.3131,1.9043,0.5597,-1.1353,1.978,1.2698,0.9652,-1.068
0,1.3571,-0.876,-0.8658,0.3308,0.7463,-0.0164,-0.0547,0.0013,-0.7429
0,1.3571,-0.7769,-1.0235,-0.6304,-0.8413,-0.6812,-0.717,-1.0501,-0.0928
0,1.3571,-0.2815,1.5001,-0.1269,0.3347,1.6456,-1.0481,0.7023,-1.4743
0,0.4091,-0.7769,1.9338,-0.1269,-1.2529,1.6456,-0.8494,-1.1378,-1.068
0,1.0016,0.214,1.5592,-0.0354,0.5699,1.6456,-0.0547,1.2281,-1.068
0,0.4091,-0.7769,1.9338,-0.1269,-1.2529,1.6456,-0.8494,-1.1378,-1.068
0,1.0016,0.214,1.5592,-0.0354,0.5699,1.6456,-0.0547,1.2281,-1.068
0,1.0016,0.214,1.5592,-0.0354,0.5699,1.6456,-0.0547,1.2281,-1.068
0,-0.5389,-0.5788,0.2974,-0.7677,-0.0769,0.316,1.4022,-0.8749,-0.2554
0,0.4091,-0.7769,1.9338,-0.1269,-1.2529,1.6456,-0.8494,-1.1378,-1.068
0,0.1721,2.4933,-1.063,-0.4473,0.2171,-0.3488,0.0777,-1.4882,-1.2305
0,0.5276,-0.3806,1.4212,0.1935,0.3347,1.6456,1.2035,-0.5244,-0.6617
0,0.4091,-0.3806,2.2592,0.1477,0.8639,1.978,1.0049,-0.612,-0.7429
0,0.8831,-1.2724,-1.0038,-0.4473,-0.6649,-0.3488,-0.3196,2.3672,-0.4179
0,1.0016,0.214,1.5592,-0.0354,0.5699,1.6456,-0.0547,1.2281,-1.068
0,0.8831,0.5113,1.441,-0.0354,0.5111,1.6456,-0.0547,1.3157,-1.1492
0,-0.0649,-0.3806,2.3479,0.0104,0.2759,1.978,0.74,-0.6996,-1.4743
0,-0.0649,-0.3806,2.3479,0.0104,0.2759,1.978,0.74,-0.6996,-1.4743
0,-0.0649,0.7095,0.0214,0.4681,-0.2533,0.316,-0.3196,-0.4368,-0.8242
0,1.2386,-0.1824,0.7706,-0.31,2.2162,0.9808,-1.7104,0.0013,-0.8242
0,0.7646,0.1149,0.3369,-0.4015,1.0403,0.9808,-1.909,-0.6996,-1.3117
0,0.7646,0.1149,0.3369,-0.4015,1.0403,0.9808,-1.909,-0.6996,-1.3117
0,0.4091,0.3131,0.4354,0.3308,-1.1941,1.3132,0.6737,1.3157,-0.4991
1,-0.1834,1.6014,-0.8855,-0.7219,0.3347,-1.346,0.6737,1.1404,1.6949
0,3.7271,-0.4797,1.5198,-0.5846,0.5699,1.6456,-3.1011,-0.5244,-0.6617
0,0.6461,-0.6779,0.2974,-0.31,-1.2529,-0.0164,-1.5117,-1.313,-0.0928
